SMILES,Title,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh,best_3d_sim_rorgt,best_2d_sim_rorgt,best_3d_2d_sim_rorgt,best_3d_match_rorgt,best_2d_match_rorgt,best_3d_2d_match_rorgt,best_3d_sim_dhodh,best_2d_sim_dhodh,best_3d_2d_sim_dhodh,best_3d_match_dhodh,best_2d_match_dhodh,best_3d_2d_match_dhodh
O=C(O)c1cccc(-c2cc(C(=O)O)ccc2Cl)c1,mol_18_0.86_0.81_0.90_0.92,-8.20135345150929,-8.464967368979,276.67499999999995,3.4034000000000013,1.6920622571339852,0.9007766541873109,74.6,2,2,3,True,51253501,0.4603991464792268,50312476,0.604089219330855,0.3461538461538461,0.1379310344827586,0.46039914647922686,0.3898305084745763,0.1548570589891986,51253501,50387874,50387988,0.604089219330855,0.3333333333333333,0.1694327545114062,50312476,CHEMBL3818640,CHEMBL520008
O=C(O)c1c(F)cccc1Cl,mol_19_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2ccccc2Cl)cc1,mol_20_1.00_0.99_0.86_0.96,-7.84382876503551,-8.25877667072108,232.666,3.7052000000000023,1.3949638599637169,0.8572332826294545,37.3,1,1,2,True,51379169,0.5170161567548985,CHEMBL484780,0.5742686277679004,0.2307692307692307,0.34,0.5170161567548985,0.4444444444444444,0.12849130615593843,51379169,51253456,51379168,0.5742686277679004,0.45454545454545453,0.25990363209417217,CHEMBL484780,CHEMBL484531,CHEMBL484531
O=C(O)c1ccc(Cl)c(-c2ccc(F)c(C(=O)O)c2)c1,mol_21_0.96_0.66_0.91_0.91,-8.76540720010799,-5.56090896507134,294.66499999999996,3.5425000000000013,1.845574769750412,0.907649352192366,74.6,2,2,3,True,1156254,0.5533699739658664,52787,0.5476610767872904,0.0933333333333333,0.2833333333333333,0.5533699739658664,0.4032258064516129,0.17039647103125505,1156254,50388192,488720,0.5476610767872904,0.37037037037037035,0.15733345366484666,52787,51064011,51064011
O=C(O)c1c(Cl)ccc(-c2c(F)cccc2F)c1C(=O)O,mol_22_0.74_0.43_0.91_0.87,-4.08439906910975,-9.45218037445765,312.65500000000003,3.6816000000000013,2.202412027025577,0.9062434468955987,74.6,2,2,3,True,51139442,0.4840637450199203,CHEMBL3896992,0.5553311210503535,0.180327868852459,0.2258064516129032,0.48406374501992033,0.36666666666666664,0.12785969146814985,51139442,651569,51253460,0.5553311210503535,0.3333333333333333,0.13859228384964967,CHEMBL3896992,1001133,297830
O=C(O)c1ccc(-c2nc(-c3c(F)cccc3Cl)c(F)cc2C(=O)O)cc1,mol_23_0.88_0.71_0.67_0.86,-7.67806647342493,-8.02082819780273,389.7410000000001,4.743600000000002,2.2274623443744037,0.6723375266966215,87.49,3,2,4,True,769585,0.5133109082172033,50312269,0.5211062590975255,0.1827956989247312,0.2328767123287671,0.5133109082172033,0.46551724137931033,0.15969354970409366,769585,488720,488720,0.5211062590975255,0.39655172413793105,0.1471950591868245,50312269,297783,50841910
O=C(O)c1c(F)cccc1Cl,mol_24_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1c(F)cccc1Cl,mol_25_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(NC(=O)c2cccc(Cl)c2C(=O)O)cc1,mol_26_0.80_0.91_0.80_0.91,-7.63642419328084,-9.0814929576208,319.70000000000005,2.9887000000000006,1.7690656648790632,0.8033400817276448,103.7,3,3,4,True,50082585,0.5135272450146069,1100164,0.6511384062312762,0.2028985507246377,0.1833333333333333,0.5135272450146069,0.46938775510204084,0.17074117190531626,50082585,51253403,51253458,0.6511384062312762,0.375,0.18306436823766736,1100164,CHEMBL381043,CHEMBL505315
O=C(O)c1c(F)cccc1Cl,mol_27_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1c(F)cccc1Cl,mol_28_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2ccc(-c3ccccc3F)c(Cl)c2)cc1,mol_29_0.99_0.75_0.69_0.92,-9.9859985192199,-10.3238570487725,326.754,5.511300000000003,1.7141004830330058,0.6885617001920478,37.3,1,1,3,True,51085924,0.5507666304479053,993094,0.7014211136890951,0.1212121212121212,0.1038961038961039,0.5507666304479053,0.38596491228070173,0.14949961913267315,51085924,488720,51379172,0.7014211136890951,0.42592592592592593,0.23610727121924246,993094,297767,1045584
O=C(O)c1c(F)cccc1Cl,mol_30_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(NC(=O)c2ccccc2Cl)cc1,mol_31_0.99_0.82_0.90_0.96,-6.80157753776409,-6.93070590897866,275.691,3.2905000000000015,1.4038817446856218,0.9031407129312828,66.4,2,2,3,True,51139442,0.5597851112816576,51406361,0.7039923954372623,0.2,0.2941176470588235,0.5597851112816576,0.46511627906976744,0.1975230323389899,51139442,51379168,51379168,0.7039923954372623,0.4418604651162791,0.22987506789788156,51406361,CHEMBL381043,51406361
O=C(O)c1c(Cl)ccc(-c2c(F)cccc2F)c1C(=O)O,mol_32_0.74_0.43_0.91_0.87,-5.90633651570763,-9.5502888307991,312.65500000000003,3.6816000000000013,2.202412027025577,0.9062434468955987,74.6,2,2,3,True,669181,0.4512374418034796,51282827,0.5747693286668788,0.0972222222222222,0.2,0.4512374418034796,0.36666666666666664,0.13767736928242422,669181,651569,51253482,0.5747693286668788,0.3333333333333333,0.14081914404049697,51282827,1001133,297830
O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)O)c2F)cc1,mol_33_0.69_0.71_0.91_0.90,-5.56496680583439,-9.22084676738136,294.66499999999996,3.5425000000000013,1.919228615904256,0.907649352192366,74.6,2,2,3,True,51379169,0.5188932806324111,51282851,0.6472407618427478,0.1896551724137931,0.1636363636363636,0.5188932806324111,0.37254901960784315,0.13054793646743637,51379169,51253456,50387988,0.6472407618427478,0.3333333333333333,0.16320883315158125,51282851,51126204,51126172
O=C(O)c1ccc(-c2cccc(Cl)c2C(=O)O)cc1,mol_34_0.95_1.00_0.90_0.92,-5.09918732616325,-8.78462993015932,276.67499999999995,3.4034000000000013,1.7329962808026238,0.9007766541873109,74.6,2,2,3,True,51379168,0.5539922020681471,50555392,0.6279628993473033,0.2115384615384615,0.1864406779661017,0.5539922020681471,0.4782608695652174,0.1362569724947105,51379168,51253456,50387988,0.6279628993473033,0.36538461538461536,0.19414149085546248,50555392,51126214,CHEMBL505315
O=C(O)c1c(F)cccc1Cl,mol_35_0.99_1.00_0.71_0.91,-6.43848787101407,-5.31442605358197,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379169,0.3386187455954897,51282831,0.468294684998974,0.2156862745098039,0.1304347826086956,0.33861874559548977,0.44680851063829785,0.09710585436764899,51379169,51253459,51379172,0.468294684998974,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2cccc(-c3cccc(Cl)c3F)c2)cc1,mol_36_0.93_0.96_0.69_0.91,-10.0550532760135,-9.80272669713253,326.754,5.511300000000002,1.77040107474898,0.6885617001920478,37.3,1,1,3,True,51379177,0.5304489554008001,993088,0.6565305531421952,0.2166666666666666,0.1038961038961039,0.5304489554008001,0.4107142857142857,0.15678623835369412,51379177,488720,50387987,0.6565305531421952,0.3448275862068966,0.18697547042021262,993088,297766,CHEMBL483552
O=C(O)c1c(Cl)ccc(-c2c(F)cccc2F)c1C(=O)O,mol_37_0.74_0.43_0.91_0.87,-5.90633651570763,-9.5502888307991,312.65500000000003,3.6816000000000013,2.202412027025577,0.9062434468955987,74.6,2,2,3,True,669181,0.4512374418034796,51282827,0.5747693286668788,0.0972222222222222,0.2,0.4512374418034796,0.36666666666666664,0.13767736928242422,669181,651569,51253482,0.5747693286668788,0.3333333333333333,0.14081914404049697,51282827,1001133,297830
O=C(O)c1ccc(-c2c(Cl)cccc2C(=O)O)cc1,mol_38_1.00_1.00_0.90_0.92,-5.3515766915994,-9.13672503321155,276.67499999999995,3.4034000000000013,1.7157844464830987,0.9007766541873109,74.6,2,2,3,True,51085917,0.4519808659389182,50555408,0.6022498321020819,0.0967741935483871,0.2241379310344827,0.4519808659389182,0.4166666666666667,0.14508695652173914,51085917,51253456,51253501,0.6022498321020819,0.3469387755102041,0.14757363848272936,50555408,297835,CHEMBL1088743
O=C(O)c1cnc(-c2cccc(Cl)c2C(=O)O)c(F)c1,mol_39_0.56_0.88_0.91_0.86,-5.89187614269728,-3.58633923407348,295.653,2.937500000000001,2.2463824620581043,0.9087063777948677,87.49,3,2,3,True,50082652,0.5013322675193179,51282858,0.6049445005045408,0.0975609756097561,0.1964285714285714,0.5013322675193179,0.4307692307692308,0.16072343687863597,50082652,51245372,51253470,0.6049445005045408,0.3709677419354839,0.17471756914686407,51282858,51126172,51126172
Cn1c(-c2ccc(C(=O)O)cc2)nc2cccc(Cl)c21,mol_40_0.85_0.41_0.78_0.89,-8.47311647440716,-5.95450509089736,286.718,3.5919000000000016,1.9680344767101197,0.7830421164022042,55.120000000000005,3,1,2,True,51379170,0.5411118508655126,51338167,0.6554032515141855,0.1538461538461538,0.1774193548387097,0.5411118508655126,0.4074074074074074,0.14119983277591974,51379170,51253403,795438,0.6554032515141855,0.3620689655172414,0.20018467010168256,51338167,297825,51126188
O=C(O)c1ccc(-c2cccc(Cl)c2F)cc1,mol_41_0.98_1.00_0.88_0.93,-7.52068317680922,-8.66040557734137,250.65599999999998,3.8443000000000014,1.6360063527079873,0.879155866928172,37.3,1,1,2,True,51379177,0.487670776407864,50312476,0.6479694044800584,0.1929824561403508,0.1166666666666666,0.48767077640786405,0.4230769230769231,0.16320732694609588,51379177,488720,51253459,0.6479694044800584,0.34615384615384615,0.1902735818398469,50312476,CHEMBL505315,CHEMBL505315
O=C(O)c1ccc(-c2cccc(-c3ccccc3Cl)c2)cc1,mol_42_1.00_0.99_0.71_0.93,-9.74967991870064,-9.44996037389466,308.764,5.372200000000003,1.5874002802636813,0.7057234034588682,37.3,1,1,3,True,51085909,0.4953164556962025,1001123,0.5797237494971168,0.140625,0.296875,0.49531645569620253,0.4489795918367347,0.14212131523827437,51085909,51253456,708926,0.5797237494971168,0.40384615384615385,0.21609874222736025,1001123,CHEMBL483552,52787
O=C(O)c1ccc(-c2oc(F)c(Cl)c2F)cc1F,mol_43_0.66_0.00_0.91_0.80,-8.36401751472892,-7.04569281311116,276.597,3.7155000000000005,2.7722365798380686,0.9093572200839725,50.44,2,1,2,True,51379177,0.5134952766531714,CHEMBL70544,0.6321967579653438,0.1967213114754098,0.1666666666666666,0.5134952766531714,0.3389830508474576,0.10903505187016455,51379177,51253468,51253468,0.6321967579653438,0.3220338983050847,0.16174873707568102,CHEMBL70544,297766,297766
O=C(O)c1ccc(-c2c(F)cccc2Cl)cc1,mol_44_0.95_1.00_0.88_0.93,-8.28616271206592,-6.01105243141391,250.656,3.8443000000000014,1.637488185768543,0.879155866928172,37.3,1,1,2,True,51139442,0.4636500754147813,50971942,0.5952121871599565,0.180327868852459,0.1724137931034483,0.4636500754147813,0.48,0.140870806566738,51139442,795452,488720,0.5952121871599565,0.37254901960784315,0.19433274564808942,50971942,297783,297783
O=C(O)c1c(F)cccc1Cl,mol_45_0.99_1.00_0.71_0.91,-5.98443636637421,-5.31459512735883,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4679934345506771,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4679934345506771,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2cccc(Cl)c2C(=O)O)cc1F,mol_46_1.00_0.90_0.91_0.89,-5.42175088193187,-9.34055111187402,294.66499999999996,3.5425000000000013,1.9657927184683608,0.907649352192366,74.6,2,2,3,True,51379170,0.5058842759071591,50555392,0.6470688479890934,0.2,0.2063492063492063,0.5058842759071591,0.4915254237288136,0.13659495038805383,51379170,51245366,50387990,0.6470688479890934,0.39285714285714285,0.18321219329544952,50555392,297756,51126172
O=C(O)c1c(F)cccc1Cl,mol_47_0.99_1.00_0.71_0.91,-5.98443636637421,-5.31459512735883,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4679934345506771,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4679934345506771,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2cccc(Cl)c2F)cc1,mol_48_0.98_1.00_0.88_0.93,-7.87490438435792,-8.36466349425855,250.65599999999998,3.8443000000000014,1.6360063527079873,0.879155866928172,37.3,1,1,2,True,675353,0.4781226151106589,50312476,0.5929312467030068,0.1111111111111111,0.1166666666666666,0.4781226151106589,0.4230769230769231,0.12637540453074433,675353,488720,50387988,0.5929312467030068,0.34615384615384615,0.1654320916376065,50312476,CHEMBL505315,52796
O=C(O)c1c(F)cccc1Cl,mol_49_0.99_1.00_0.71_0.91,-5.98443636637421,-5.31459512735883,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4679934345506771,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4679934345506771,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1ccc(-c2nc(-c3c(F)cccc3Cl)c(F)cc2C(=O)O)cc1,mol_50_0.88_0.71_0.67_0.86,-7.70664653059147,-7.87811618976337,389.7410000000001,4.743600000000002,2.2274623443744037,0.6723375266966215,87.49,3,2,4,True,51346759,0.539981929071606,50312258,0.505443234836703,0.1428571428571428,0.1794871794871795,0.539981929071606,0.46551724137931033,0.16164598273714947,51346759,488720,488720,0.505443234836703,0.39655172413793105,0.143917237953729,50312258,297783,50841910
O=C(O)c1cc(F)c(F)cc1-c1cccc(Cl)c1C(=O)O,mol_51_0.99_0.89_0.91_0.88,-5.78525636913768,-8.67045045601324,312.6550000000001,3.6816000000000013,2.122915323728874,0.9062434468955987,74.6,2,2,3,True,945533,0.4135886912904697,51282827,0.5545098039215686,0.0941176470588235,0.24,0.4135886912904697,0.41509433962264153,0.12666889018594182,945533,51253470,708928,0.5545098039215686,0.38596491228070173,0.19449345974892457,51282827,CHEMBL2263449,1001130
O=C(O)c1c(F)cccc1Cl,mol_52_0.99_1.00_0.71_0.91,-5.98443636637421,-5.31459512735883,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4679934345506771,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4679934345506771,0.39622641509433965,0.10414478817116925,51282831,1001133,1001133
O=C(O)c1c(F)cccc1Cl,mol_53_0.99_1.00_0.71_0.91,-5.98443636637421,-5.3110941030241,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4684869636624923,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4684869636624923,0.39622641509433965,0.10418508694370765,51282831,1001133,50251727
O=C(O)c1ccc(-c2ccc(-c3ccccc3Cl)cc2)cc1,mol_54_1.00_0.99_0.71_0.94,-8.75548372744279,-9.74754437953974,308.764,5.372200000000003,1.5248925879559856,0.7057234034588682,37.3,1,1,3,True,488712,0.5831007358538443,50555414,0.6277883073334305,0.2727272727272727,0.1864406779661017,0.5831007358538443,0.43478260869565216,0.22428293054175744,488712,51253456,51245393,0.6277883073334305,0.4444444444444444,0.24568827338590754,50555414,CHEMBL484531,CHEMBL484531
O=C(O)c1ccc(-c2ccccc2Cl)c(F)c1,mol_55_0.94_1.00_0.88_0.93,-8.13744129446467,-8.71151849601197,250.65599999999998,3.8443000000000014,1.6320822937881836,0.879155866928172,37.3,1,1,2,True,51139410,0.4437124033228301,CHEMBL484780,0.6191960623461854,0.1692307692307692,0.3846153846153846,0.44371240332283013,0.48148148148148145,0.15167785843097806,51139410,651479,488721,0.6191960623461854,0.42,0.23068088597210828,CHEMBL484780,50251727,CHEMBL484780
O=C(O)c1c(F)cccc1Cl,mol_56_0.99_1.00_0.71_0.91,-5.98443636637421,-5.3110941030241,174.558,2.1773,1.7728878694537293,0.7086858121953732,37.3,1,1,1,True,51379173,0.4024192092435458,51282831,0.4684869636624923,0.2037037037037037,0.1304347826086956,0.4024192092435458,0.44680851063829785,0.10952469827049895,51379173,51253459,51379172,0.4684869636624923,0.39622641509433965,0.10418508694370765,51282831,1001133,50251727
