smiles,qed,sas,ror_score,dhodh_score,logP,weight
Cc1sc(N)c(C(=O)O)c1F,0.678987416,2.788562424,-4.3,-5.6,1.47602,175.0103277
Cc1sc(I)cc1C(=O)O,0.793701232,2.881385343,-5.7,-6.2,2.35932,267.9054984
Cc1sc(F)cc1C(=O)O,0.680723253,2.800790077,-5.6,-6,1.89382,159.9994286
Cc1sc(F)cc1C(=O)CO,0.687395398,2.945384952,-4.8,-5.4,1.37062,174.0150787
Cc1sc(F)cc1C(=O)CN,0.685592033,2.986832697,-4.6,-6,1.33702,173.0310631
Cc1sc(C(=O)O)cc1F,0.680723253,2.690372325,-5.3,-6.2,1.89382,159.9994286
Cc1occ(CC(N)=O)c1F,0.688350858,2.923694236,-4.6,-5.3,0.75492,157.0539067
Cc1occ(C(=O)O)c1I,0.776157919,2.975544515,-5,-5.7,1.89082,251.928342
Cc1oc(I)cc1C(=O)O,0.776157919,2.806727947,-5.4,-6,1.89082,251.928342
Cc1oc(F)c(C(=O)O)c1C,0.676628122,2.739364073,-5.3,-5.3,1.73374,158.0379223
Cc1oc(CC(=O)O)nc1F,0.691032132,2.953663997,-4.7,-5.9,0.74922,159.0331713
Cc1oc(C)c(C(=O)O)c1F,0.676628122,2.633203633,-4,-4.8,1.73374,158.0379223
Cc1nsc(C(=O)O)c1F,0.674684434,2.905727947,-4.1,-4.9,1.28882,160.9946776
Cc1noc(NC2CC2)c1F,0.707675229,2.880437259,-4.6,-5.1,1.69642,156.0698911
Cc1nc(F)sc1C(=O)O,0.674684434,2.811653982,-4.2,-5.1,1.28882,160.9946776
Cc1nc(F)cn1CC(=O)O,0.677939766,2.781947816,-4.4,-5.1,0.41522,158.0491557
Cc1nc(F)c(C(=O)O)s1,0.674684434,2.787220846,-4.4,-5.6,1.28882,160.9946776
Cc1nc(C(=O)O)c(F)s1,0.674684434,2.860637414,-5.1,-5.8,1.28882,160.9946776
Cc1csc(F)c1CC(N)=O,0.717605425,2.982387604,-5.2,-6.1,1.22342,173.0310631
Cc1csc(F)c1CC(=O)O,0.742127912,2.844775933,-5.2,-6,1.82272,174.0150787
Cc1csc(F)c1C(=O)O,0.680723253,2.83143268,-5.3,-5.9,1.89382,159.9994286
Cc1csc(C(=O)O)c1F,0.680723253,2.740623213,-4.1,-5.2,1.89382,159.9994286
Cc1csc(C(=O)O)c1C,0.675355822,2.538682384,-4.5,-5.3,2.06314,156.0245005
Cc1cnc(C(=O)O)c(I)c1F,0.798869969,2.924117244,-4.3,-5.3,1.83192,280.9349046
Cc1cnc(C(=O)O)c(F)c1I,0.798869969,2.846087467,-5,-6,1.83192,280.9349046
Cc1cnc(C(=O)O)c(F)c1F,0.697141051,2.646332132,-5.3,-6.2,1.36642,173.0288348
Cc1cnc(C(=O)O)c(F)c1C,0.69315932,2.55827506,-4.4,-5.3,1.53574,169.0539067
Cc1cnc(C(=O)O)c(C)c1F,0.69315932,2.571719229,-4.9,-5.6,1.53574,169.0539067
Cc1ccoc1CC(=O)O,0.671342929,2.534628341,-5.3,-5.9,1.21512,140.0473441
Cc1ccc(O)c(F)c1I,0.702883896,2.518477651,-5,-5.8,2.44432,251.944741
Cc1ccc(F)c(O)c1I,0.702883896,2.506660491,-4.5,-5.4,2.44432,251.944741
Cc1cc(I)sc1C(=O)O,0.793701232,2.782076467,-5.3,-6.2,2.35932,267.9054984
Cc1cc(I)oc1C(=O)O,0.776157919,2.981860491,-5.4,-6.1,1.89082,251.928342
Cc1cc(I)c(F)c(=O)[nH]1,0.696763895,2.983857532,-5.1,-5.8,1.42702,252.93999
Cc1cc(I)c(C(=O)O)o1,0.776157919,2.886849248,-5,-5.6,1.89082,251.928342
Cc1cc(I)c(C(=O)O)[nH]1,0.744975143,2.999269367,-4.3,-5,1.62592,250.9443264
Cc1cc(F)sc1C(=O)O,0.680723253,2.701481201,-4.2,-5,1.89382,159.9994286
Cc1cc(F)c(I)c(=O)[nH]1,0.696763895,2.913556349,-5.2,-6.2,1.42702,252.93999
Cc1cc(F)c(C)nc1C(=O)S,0.677168702,2.9468964,-4.4,-4.9,1.90754,185.0310631
Cc1cc(F)c(C)nc1C(=O)O,0.69315932,2.387560916,-4.3,-5.4,1.53574,169.0539067
Cc1cc(F)c(C(=O)S)nc1C,0.677168702,2.904415507,-4.6,-5.6,1.90754,185.0310631
Cc1cc(F)c(C(=O)O)s1,0.680723253,2.574000728,-4.8,-5.4,1.89382,159.9994286
Cc1cc(F)c(C(=O)O)nc1C,0.69315932,2.358528658,-5,-6.1,1.53574,169.0539067
Cc1cc(C)c(F)c(C(N)=O)n1,0.677888453,2.433351487,-5.4,-6,0.93644,168.0698911
Cc1cc(C)c(F)c(C(=O)O)n1,0.69315932,2.376184738,-5.2,-5.7,1.53574,169.0539067
Cc1cc(C(=O)O)sc1I,0.793701232,2.868705461,-5.7,-6.3,2.35932,267.9054984
Cc1cc(C(=O)O)sc1F,0.680723253,2.810418479,-5.1,-5.6,1.89382,159.9994286
Cc1cc(C(=O)O)sc1C,0.675355822,2.14695339,-5.3,-6.1,2.06314,156.0245005
Cc1cc(C(=O)O)c(I)o1,0.776157919,2.874728538,-5.3,-6.2,1.89082,251.928342
Cc1cc(C(=O)O)c(I)[nH]1,0.744975143,2.940023805,-4.4,-5.5,1.62592,250.9443264
Cc1cc(C(=O)O)c(F)s1,0.680723253,2.701385343,-5.3,-6.1,1.89382,159.9994286
Cc1cc(C(=O)CO)c(F)s1,0.687395398,2.994863466,-4.4,-5.5,1.37062,174.0150787
Cc1c[nH]c(CC(=O)O)c1F,0.674664426,2.93927832,-4.9,-5.9,1.08932,157.0539067
Cc1c(I)cc(F)cc1C(=O)O,0.802113377,2.313108807,-4.4,-5.4,2.43692,279.9396557
Cc1c(F)csc1C(=O)O,0.680723253,2.766744515,-4.5,-5,1.89382,159.9994286
Cc1c(C(=O)O)csc1F,0.680723253,2.877875876,-4.6,-5.8,1.89382,159.9994286
Cc1[nH]cc(C(=O)O)c1I,0.744975143,2.91950487,-4.6,-5.1,1.62592,250.9443264
Cc1[nH]c(=O)c(I)cc1F,0.696763895,2.974016112,-4.5,-5.5,1.42702,252.93999
Cc1[nH]c(=O)c(F)cc1I,0.696763895,2.915819663,-5,-5.9,1.42702,252.93999
CSc1scc(C(=O)O)c1F,0.730433706,2.996443838,-5,-5.6,2.3073,191.9714996
CSc1ncc(C(=O)O)s1,0.69293031,2.807177059,-5.6,-6.1,1.5632,174.9761704
CSc1csc(C(=O)O)c1,0.698042451,2.760833469,-4.5,-5.2,2.1682,173.9809214
CSC(=O)c1nccc(C)c1F,0.670181957,2.817277138,-4.4,-5.2,2.03232,185.0310631
CSC(=O)c1ncc(F)cc1C,0.670181957,2.738977138,-4.6,-5.2,2.03232,185.0310631
CS(=O)c1ccc(O)c(F)c1,0.695705018,2.984324627,-4.7,-5.4,1.2687,174.0150787
COc1sccc1C(=O)O,0.708210451,2.615864238,-5.3,-6.1,1.4549,158.0037651
COc1occ(C(=O)O)c1F,0.703807657,2.971735615,-4.8,-5.6,1.1255,160.0171869
COc1nscc1C(=O)O,0.694496537,2.933925777,-5.3,-6.1,0.8499,158.999014
COc1noc(C(=O)O)c1F,0.683957216,2.883960548,-4.5,-5.4,0.5205,161.0124358
COc1nnsc1C(=O)O,0.670665558,2.864587315,-5.1,-5.8,0.2449,159.994263
COc1ncsc1C(=O)O,0.694496537,2.716761674,-4.7,-5.2,0.8499,158.999014
COc1ncc(C(=O)O)s1,0.694496537,2.617095008,-4.8,-5.6,0.8499,158.999014
COc1nc(C(=O)O)cs1,0.694496537,2.553495008,-4.4,-5.3,0.8499,158.999014
COc1csnc1C(=O)O,0.694496537,2.960582187,-4.7,-5.5,0.8499,158.999014
COc1cscc1C(=O)O,0.708210451,2.371105264,-5.2,-6.5,1.4549,158.0037651
COc1csc(C(=O)O)c1,0.708210451,2.310577059,-4.5,-5.2,1.4549,158.0037651
COc1cnsc1C(=O)O,0.694496537,2.935361674,-5.5,-5.9,0.8499,158.999014
COc1ccsc1I,0.684451508,2.881380358,-5.2,-6.2,2.3613,239.9105838
COc1ccsc1C(=O)O,0.708210451,2.1166027,-4.7,-5.9,1.4549,158.0037651
COc1cc(C(=O)O)sn1,0.694496537,2.924341162,-4.9,-5.9,0.8499,158.999014
COc1cc(C(=O)O)cs1,0.708210451,2.618889879,-4.4,-5.7,1.4549,158.0037651
COc1c(F)noc1C(=O)O,0.683957216,2.965547816,-5.2,-6.1,0.5205,161.0124358
COc1c(C(=O)O)noc1F,0.683957216,2.991139328,-5,-6.1,0.5205,161.0124358
COc1c(C(=O)O)csc1F,0.743869018,2.751104315,-5.8,-6.6,1.594,175.9943432
COc1c(C(=O)O)coc1F,0.703807657,2.934102724,-4.4,-5.2,1.1255,160.0171869
COCc1ncc(CO)s1,0.708358404,2.690228158,-4.3,-5.3,0.7818,159.0353995
COCc1cnc(CO)s1,0.708358404,2.760418268,-5,-5.7,0.7818,159.0353995
COC(=O)Nc1sccc1F,0.709047963,2.598848029,-4.6,-5.8,2.0655,175.0103277
COC(=O)Nc1cocc1F,0.676500646,2.975671106,-4.6,-5.9,1.597,159.0331713
CNc1scnc1C(=O)O,0.67036078,2.73894629,-4.7,-5.9,0.883,158.0149984
CNc1sccc1C(=O)O,0.683347659,2.393582187,-4.1,-4.8,1.488,157.0197495
CNc1scc(C(=O)O)c1F,0.717725287,2.800329779,-4.5,-5.6,1.6271,175.0103277
CNc1sc(F)cc1C(=O)O,0.717725287,2.976686808,-4.8,-5.5,1.6271,175.0103277
CNc1ncc(C(=O)O)s1,0.67036078,2.554387315,-5.3,-6.6,0.883,158.0149984
CNc1csc(C(C)=O)c1F,0.693984105,2.904433758,-4.6,-5.4,2.1315,173.0310631
CNc1c(F)cnnc1C(=O)O,0.671268801,2.954899254,-5.4,-6.2,0.3556,171.0444047
CNc1c(F)ccnc1C(N)=O,0.6712514,2.569725215,-4.7,-5.8,0.3613,169.0651401
CNc1c(F)ccnc1C(C)=O,0.679625498,2.580014638,-5.5,-6.5,1.465,168.0698911
CNc1c(F)ccnc1C(=O)O,0.693473388,2.514344927,-4.4,-5.3,0.9606,170.0491557
CNc1c(C(=O)O)csc1F,0.717725287,2.97456214,-5.6,-6.7,1.6271,175.0103277
CNCc1ccoc(=O)c1F,0.679218764,2.734115721,-5.4,-6.1,0.4983,157.0539067
CNCC(=O)c1ccsc1F,0.697693383,2.997321875,-5.7,-6.6,1.2893,173.0310631
CNC(=O)c1nccc(C)c1F,0.676166873,2.310114158,-5.3,-6,0.88872,168.0698911
CNC(=O)c1ncc(F)cc1C,0.676166873,2.215891081,-4.4,-5.2,0.88872,168.0698911
CNC(=O)c1csc(C)c1F,0.68559681,2.713523944,-5.1,-5.6,1.55522,173.0310631
CNC(=O)c1cc(F)sc1C,0.68559681,2.703449673,-5.3,-5.3,1.55522,173.0310631
CNC(=O)c1cc(C)sc1F,0.68559681,2.726563201,-4.9,-5.9,1.55522,173.0310631
CNC(=O)Cc1coc(F)c1,0.686406325,2.930504952,-5.4,-6,0.7072,157.0539067
CCn1ncc(C(=O)O)c1F,0.690136322,2.63853031,-4.8,-5.5,0.7403,158.0491557
CCn1cnc(C(=O)O)c1F,0.690136322,2.733118639,-4.3,-5.4,0.7403,158.0491557
CCn1ccc(C(=O)O)c1F,0.703490927,2.672410416,-5.4,-6.3,1.3453,157.0539067
CCn1cc(F)c(C(=O)O)n1,0.690136322,2.685263466,-5.2,-6.1,0.7403,158.0491557
CCn1cc(C(=O)O)c(F)n1,0.690136322,2.701850204,-4.9,-5.5,0.7403,158.0491557
CCc1snnc1C(=O)O,0.690994121,2.916766803,-5.2,-6.3,0.7987,158.0149984
CCc1sncc1C(=O)O,0.705576471,2.954797572,-4.7,-5.1,1.4037,157.0197495
CCc1sccc1C(=O)O,0.710729536,2.340982187,-4.9,-5.6,2.0087,156.0245005
CCc1scc(C(=O)O)c1F,0.745409462,2.757955774,-4.7,-5.7,2.1478,174.0150787
CCc1sc(F)cc1C(=O)O,0.745409462,2.929395031,-4.3,-5.1,2.1478,174.0150787
CCc1onc(C(N)=O)c1F,0.679845908,2.940156835,-5.2,-6.1,0.475,158.0491557
CCc1onc(C(=O)O)c1F,0.700600466,2.879047551,-5,-5.5,1.0743,159.0331713
CCc1occc1C(=O)O,0.677370567,2.370100136,-4.6,-5.4,1.5402,140.0473441
CCc1occ(C(=O)O)c1F,0.711812219,2.86069901,-4.9,-5.6,1.6793,158.0379223
CCc1oc(F)cc1C(=O)O,0.711812219,2.947356835,-5.5,-6.5,1.6793,158.0379223
CCc1oc(C(N)=O)cc1F,0.697836165,2.971697419,-5.1,-5.5,1.08,157.0539067
CCc1nscc1C(=O)O,0.705576471,2.929982187,-5.6,-6.8,1.4037,157.0197495
CCc1nsc(NC)n1,0.67431764,2.834779392,-4.9,-5.6,1.1422,143.0517183
CCc1noc(C(N)=O)c1F,0.679845908,2.936833758,-5.1,-5.9,0.475,158.0491557
CCc1noc(C(=O)O)c1F,0.700600466,2.865621556,-4.5,-5.4,1.0743,159.0331713
CCc1nnsc1C(=O)O,0.690994121,2.607500136,-4.1,-5,0.7987,158.0149984
CCc1nnc(NC)s1,0.67431764,2.456253238,-5.3,-5.5,1.1422,143.0517183
CCc1ncsc1C(=O)O,0.705576471,2.651382187,-5.1,-5.8,1.4037,157.0197495
CCc1ncc(CO)s1,0.674405535,2.625043392,-4.3,-5.1,1.1978,143.0404849
CCc1ncc(CN)s1,0.672732182,2.682349853,-4.1,-4.9,1.1642,142.0564693
CCc1ncc(C(=O)O)s1,0.705576471,2.434228341,-4.4,-5.2,1.4037,157.0197495
CCc1nc(C(=O)O)cs1,0.705576471,2.174279623,-4.2,-4.8,1.4037,157.0197495
CCc1nc(C(=O)O)c(F)o1,0.700600466,2.998439594,-4.6,-5.4,1.0743,159.0331713
CCc1cscc1C(=O)O,0.710729536,2.554838597,-4.9,-5.6,2.0087,156.0245005
CCc1csc(NC)c1F,0.698698194,2.914674495,-5.2,-6.2,2.4913,159.0517985
CCc1csc(CO)c1F,0.700618774,2.988418085,-4.3,-5.5,1.9419,160.0358141
CCc1csc(C(=O)O)c1,0.710729536,2.223125777,-5.1,-6.1,2.0087,156.0245005
CCc1cocc1C(=O)O,0.677370567,2.788618085,-4.6,-5.5,1.5402,140.0473441
CCc1coc(C(=O)O)c1,0.677370567,2.56305911,-4.9,-6.2,1.5402,140.0473441
CCc1cnsc1C(=O)O,0.705576471,2.994571931,-4.2,-5,1.4037,157.0197495
CCc1cncc(I)c1F,0.698107558,2.903525777,-5,-6.2,2.3877,250.9607254
CCc1cncc(F)c1I,0.698107558,2.829043726,-5.1,-6,2.3877,250.9607254
CCc1cnc(O)c(F)c1F,0.675042089,2.899387074,-5.5,-6,1.6278,159.0495703
CCc1cnc(O)c(F)c1C,0.670328967,2.90734145,-5.8,-6.4,1.79712,155.0746422
CCc1cnc(O)c(C)c1F,0.670328967,2.921712803,-4.6,-5.8,1.79712,155.0746422
CCc1cnc(CO)s1,0.674405535,2.714362161,-4.5,-5.2,1.1978,143.0404849
CCc1cnc(CN)s1,0.672732182,2.741434161,-4.8,-5.9,1.1642,142.0564693
CCc1cnc(C)c(O)c1F,0.670328967,2.618978586,-5,-5.9,1.79712,155.0746422
CCc1cnc(C)c(F)c1O,0.670328967,2.694129779,-4.4,-5,1.79712,155.0746422
CCc1cn(CC)c(F)c1O,0.696612298,2.969830575,-4.4,-5.4,1.9151,157.0902922
CCc1ccsc1C(=O)O,0.710729536,2.135587315,-5.2,-6.2,2.0087,156.0245005
CCc1cccc(I)c1F,0.671899897,2.262679623,-4.9,-5.8,2.9927,249.9654765
CCc1cccc(F)c1I,0.671899897,2.207495008,-5,-5.9,2.9927,249.9654765
CCc1ccc(I)cc1O,0.757006876,2.250115521,-4.1,-5,2.5592,247.9698129
CCc1ccc(I)cc1F,0.671899897,2.047766803,-5.3,-6.2,2.9927,249.9654765
CCc1ccc(I)c(F)c1O,0.774664913,2.638329779,-5.2,-5.6,2.6983,265.9603911
CCc1ccc(F)cc1I,0.671899897,2.069741162,-4.8,-5.8,2.9927,249.9654765
CCc1cc(I)ccc1F,0.671899897,2.056705264,-5.4,-5.9,2.9927,249.9654765
CCc1cc(F)ccc1I,0.671899897,2.138930905,-5.3,-6,2.9927,249.9654765
CCc1cc(F)cc(I)c1C,0.682536866,2.46783588,-4.4,-5.3,3.30112,263.9811265
CCc1cc(C(N)=O)c(F)o1,0.697836165,2.910855509,-5.9,-6.8,1.08,157.0539067
CCc1cc(C(=O)O)sn1,0.705576471,2.959818085,-5.4,-6.5,1.4037,157.0197495
CCc1cc(C(=O)O)cs1,0.710729536,2.229464238,-5.2,-5.7,2.0087,156.0245005
CCc1cc(C(=O)O)co1,0.677370567,2.461751418,-5.3,-6.2,1.5402,140.0473441
CCc1cc(C(=O)O)c(F)s1,0.745409462,2.704963201,-4.9,-6,2.1478,174.0150787
CCc1cc(C(=O)O)c(F)o1,0.711812219,2.839332962,-5.2,-6.3,1.6793,158.0379223
CCc1c(C(=O)O)noc1F,0.700600466,2.986574872,-4.2,-5.2,1.0743,159.0331713
CCOc1c(CC)csc1F,0.684290205,2.809715721,-5.5,-6.6,2.8483,174.0514642
CCNc1nnc(C)s1,0.677291592,2.316839084,-5.2,-6.3,1.27832,143.0517183
CCNc1nc(=O)ccs1,0.692378431,2.68907596,-5.1,-5.6,0.9351,156.0357339
